event_id,customer_id,session_id,event_type,event_timestamp
E0013817,C01562,S004254,page_view,2025-03-09 09:00:00
E0013818,C01562,S004254,product_view,2025-03-09 09:13:00
E0013819,C01562,S004254,add_to_cart,2025-03-09 09:14:00
E0013820,C00982,S004255,page_view,2024-02-10 09:00:00
E0013821,C00982,S004255,product_view,2024-02-10 09:10:00
E0013822,C00982,S004255,add_to_cart,2024-02-10 09:20:00
E0013823,C00982,S004255,checkout,2024-02-10 09:33:00
E0013824,C00982,S004255,purchase,2024-02-10 09:38:00
E0013825,C01288,S004256,page_view,2025-08-21 09:00:00
E0013826,C01288,S004256,product_view,2025-08-21 09:15:00
E0013827,C01539,S004257,page_view,2024-08-09 09:00:00
E0013828,C01539,S004257,product_view,2024-08-09 09:13:00
E0013829,C01539,S004257,add_to_cart,2024-08-09 09:24:00
E0013830,C01539,S004257,checkout,2024-08-09 09:39:00
E0013831,C01539,S004257,purchase,2024-08-09 09:43:00
E0013832,C00909,S004258,page_view,2025-10-07 09:00:00
E0013833,C00909,S004258,product_view,2025-10-07 09:02:00
E0013834,C00909,S004258,add_to_cart,2025-10-07 09:14:00
E0013835,C01599,S004259,page_view,2025-03-30 09:00:00
E0013836,C01599,S004259,product_view,2025-03-30 09:11:00
E0013837,C01291,S004260,page_view,2025-12-02 09:00:00
E0013838,C01291,S004260,product_view,2025-12-02 09:13:00
E0013839,C00269,S004261,page_view,2025-08-22 09:00:00
E0013840,C00269,S004261,product_view,2025-08-22 09:03:00
E0013841,C00269,S004261,add_to_cart,2025-08-22 09:06:00
E0013842,C01119,S004262,page_view,2024-01-07 09:00:00
E0013843,C01119,S004262,product_view,2024-01-07 09:09:00
E0013844,C01119,S004262,add_to_cart,2024-01-07 09:15:00
E0013845,C01119,S004262,checkout,2024-01-07 09:17:00
E0013846,C01587,S004263,page_view,2025-12-30 09:00:00
E0013847,C01587,S004263,product_view,2025-12-30 09:01:00
E0013848,C01587,S004263,add_to_cart,2025-12-30 09:16:00
E0013849,C01587,S004263,checkout,2025-12-30 09:29:00
E0013850,C01587,S004263,purchase,2025-12-30 09:42:00
E0013851,C00135,S004264,page_view,2025-07-16 09:00:00
E0013852,C00135,S004264,product_view,2025-07-16 09:15:00
E0013853,C00135,S004264,add_to_cart,2025-07-16 09:17:00
E0013854,C00135,S004264,checkout,2025-07-16 09:29:00
E0013855,C01022,S004265,page_view,2025-07-18 09:00:00
E0013856,C01022,S004265,product_view,2025-07-18 09:11:00
E0013857,C01022,S004265,add_to_cart,2025-07-18 09:16:00
E0013858,C01022,S004265,checkout,2025-07-18 09:29:00
E0013859,C00822,S004266,page_view,2025-02-25 09:00:00
E0013860,C00822,S004266,product_view,2025-02-25 09:04:00
E0013861,C00822,S004266,add_to_cart,2025-02-25 09:11:00
E0013862,C00447,S004267,page_view,2024-02-02 09:00:00
E0013863,C00447,S004267,product_view,2024-02-02 09:03:00
E0013864,C00447,S004267,add_to_cart,2024-02-02 09:09:00
E0013865,C00447,S004267,checkout,2024-02-02 09:21:00
E0013866,C00447,S004267,purchase,2024-02-02 09:29:00
E0013867,C00477,S004268,page_view,2024-12-09 09:00:00
E0013868,C00477,S004268,product_view,2024-12-09 09:08:00
E0013869,C00477,S004268,add_to_cart,2024-12-09 09:15:00
E0013870,C01718,S004269,page_view,2024-01-29 09:00:00
E0013871,C01718,S004269,product_view,2024-01-29 09:04:00
E0013872,C01308,S004270,page_view,2025-11-23 09:00:00
E0013873,C01308,S004270,product_view,2025-11-23 09:12:00
E0013874,C01308,S004270,add_to_cart,2025-11-23 09:18:00
E0013875,C00563,S004271,page_view,2025-05-09 09:00:00
E0013876,C00563,S004271,product_view,2025-05-09 09:10:00
E0013877,C00563,S004271,add_to_cart,2025-05-09 09:19:00
E0013878,C00563,S004271,checkout,2025-05-09 09:24:00
E0013879,C00563,S004271,purchase,2025-05-09 09:36:00
E0013880,C00136,S004272,page_view,2025-09-04 09:00:00
E0013881,C00136,S004272,product_view,2025-09-04 09:10:00
E0013882,C00136,S004272,add_to_cart,2025-09-04 09:14:00
E0013883,C00136,S004272,checkout,2025-09-04 09:22:00
E0013884,C00136,S004272,purchase,2025-09-04 09:25:00
E0013885,C01092,S004273,page_view,2025-08-25 09:00:00
E0013886,C01092,S004273,product_view,2025-08-25 09:11:00
E0013887,C01092,S004273,add_to_cart,2025-08-25 09:14:00
E0013888,C00766,S004274,page_view,2025-08-29 09:00:00
E0013889,C00766,S004274,product_view,2025-08-29 09:07:00
E0013890,C01414,S004275,page_view,2025-09-13 09:00:00
E0013891,C01414,S004275,product_view,2025-09-13 09:09:00
E0013892,C01414,S004275,add_to_cart,2025-09-13 09:17:00
E0013893,C01006,S004276,page_view,2024-07-06 09:00:00
E0013894,C01006,S004276,product_view,2024-07-06 09:03:00
E0013895,C01006,S004276,add_to_cart,2024-07-06 09:15:00
E0013896,C01006,S004276,checkout,2024-07-06 09:23:00
E0013897,C01006,S004276,purchase,2024-07-06 09:32:00
E0013898,C00873,S004277,page_view,2024-05-17 09:00:00
E0013899,C00873,S004277,product_view,2024-05-17 09:06:00
E0013900,C00873,S004277,add_to_cart,2024-05-17 09:21:00
E0013901,C00873,S004277,checkout,2024-05-17 09:35:00
E0013902,C00873,S004277,purchase,2024-05-17 09:43:00
E0013903,C00244,S004278,page_view,2024-10-01 09:00:00
E0013904,C00244,S004278,product_view,2024-10-01 09:11:00
E0013905,C00244,S004278,add_to_cart,2024-10-01 09:19:00
E0013906,C00415,S004279,page_view,2024-04-29 09:00:00
E0013907,C00415,S004279,product_view,2024-04-29 09:12:00
E0013908,C00415,S004279,add_to_cart,2024-04-29 09:16:00
E0013909,C00415,S004279,checkout,2024-04-29 09:26:00
E0013910,C00415,S004279,purchase,2024-04-29 09:29:00
E0013911,C01539,S004280,page_view,2025-02-07 09:00:00
E0013912,C01539,S004280,product_view,2025-02-07 09:15:00
E0013913,C01539,S004280,add_to_cart,2025-02-07 09:17:00
E0013914,C00338,S004281,page_view,2025-07-25 09:00:00
E0013915,C00338,S004281,product_view,2025-07-25 09:04:00
E0013916,C00338,S004281,add_to_cart,2025-07-25 09:09:00
E0013917,C00338,S004281,checkout,2025-07-25 09:21:00
E0013918,C00338,S004281,purchase,2025-07-25 09:22:00
E0013919,C01682,S004282,page_view,2024-02-16 09:00:00
E0013920,C01682,S004282,product_view,2024-02-16 09:11:00
E0013921,C01356,S004283,page_view,2025-07-22 09:00:00
E0013922,C01356,S004283,product_view,2025-07-22 09:15:00
E0013923,C01356,S004283,add_to_cart,2025-07-22 09:27:00
E0013924,C01356,S004283,checkout,2025-07-22 09:32:00
E0013925,C00626,S004284,page_view,2024-03-03 09:00:00
E0013926,C00626,S004284,product_view,2024-03-03 09:14:00
E0013927,C00626,S004284,add_to_cart,2024-03-03 09:27:00
E0013928,C00626,S004284,checkout,2024-03-03 09:33:00
E0013929,C01736,S004285,page_view,2024-01-02 09:00:00
E0013930,C01736,S004285,product_view,2024-01-02 09:05:00
E0013931,C01736,S004285,add_to_cart,2024-01-02 09:11:00
E0013932,C01736,S004285,checkout,2024-01-02 09:26:00
E0013933,C01736,S004285,purchase,2024-01-02 09:35:00
E0013934,C00695,S004286,page_view,2025-03-19 09:00:00
E0013935,C00695,S004286,product_view,2025-03-19 09:08:00
E0013936,C00695,S004286,add_to_cart,2025-03-19 09:21:00
E0013937,C00695,S004286,checkout,2025-03-19 09:28:00
E0013938,C00702,S004287,page_view,2025-10-22 09:00:00
E0013939,C00702,S004287,product_view,2025-10-22 09:04:00
E0013940,C00629,S004288,page_view,2024-03-30 09:00:00
E0013941,C00629,S004288,product_view,2024-03-30 09:14:00
E0013942,C00629,S004288,add_to_cart,2024-03-30 09:18:00
E0013943,C00629,S004288,checkout,2024-03-30 09:22:00
E0013944,C00629,S004288,purchase,2024-03-30 09:26:00
E0013945,C01720,S004289,page_view,2024-02-23 09:00:00
E0013946,C01720,S004289,product_view,2024-02-23 09:09:00
E0013947,C00587,S004290,page_view,2025-07-29 09:00:00
E0013948,C00587,S004290,product_view,2025-07-29 09:10:00
E0013949,C00587,S004290,add_to_cart,2025-07-29 09:23:00
E0013950,C00587,S004290,checkout,2025-07-29 09:24:00
E0013951,C00587,S004290,purchase,2025-07-29 09:27:00
E0013952,C01192,S004291,page_view,2024-04-21 09:00:00
E0013953,C01192,S004291,product_view,2024-04-21 09:10:00
E0013954,C01369,S004292,page_view,2025-06-03 09:00:00
E0013955,C01369,S004292,product_view,2025-06-03 09:07:00
E0013956,C01369,S004292,add_to_cart,2025-06-03 09:12:00
E0013957,C01369,S004292,checkout,2025-06-03 09:24:00
E0013958,C01936,S004293,page_view,2025-03-19 09:00:00
E0013959,C01936,S004293,product_view,2025-03-19 09:02:00
E0013960,C01936,S004293,add_to_cart,2025-03-19 09:03:00
E0013961,C01814,S004294,page_view,2025-06-06 09:00:00
E0013962,C01814,S004294,product_view,2025-06-06 09:08:00
E0013963,C01814,S004294,add_to_cart,2025-06-06 09:10:00
E0013964,C00586,S004295,page_view,2025-03-12 09:00:00
E0013965,C00586,S004295,product_view,2025-03-12 09:13:00
E0013966,C00586,S004295,add_to_cart,2025-03-12 09:28:00
E0013967,C00586,S004295,checkout,2025-03-12 09:39:00
E0013968,C00586,S004295,purchase,2025-03-12 09:42:00
E0013969,C00517,S004296,page_view,2024-10-24 09:00:00
E0013970,C00517,S004296,product_view,2024-10-24 09:04:00
E0013971,C01249,S004297,page_view,2024-06-08 09:00:00
E0013972,C01249,S004297,product_view,2024-06-08 09:12:00
E0013973,C01249,S004297,add_to_cart,2024-06-08 09:13:00
E0013974,C00752,S004298,page_view,2025-02-28 09:00:00
E0013975,C00752,S004298,product_view,2025-02-28 09:15:00
E0013976,C00752,S004298,add_to_cart,2025-02-28 09:26:00
E0013977,C00389,S004299,page_view,2025-03-26 09:00:00
E0013978,C00389,S004299,product_view,2025-03-26 09:01:00
E0013979,C00389,S004299,add_to_cart,2025-03-26 09:03:00
E0013980,C00389,S004299,checkout,2025-03-26 09:13:00
E0013981,C01467,S004300,page_view,2025-01-08 09:00:00
E0013982,C01467,S004300,product_view,2025-01-08 09:08:00
E0013983,C01040,S004301,page_view,2025-06-25 09:00:00
E0013984,C01040,S004301,product_view,2025-06-25 09:12:00
E0013985,C01040,S004301,add_to_cart,2025-06-25 09:18:00
E0013986,C01040,S004301,checkout,2025-06-25 09:26:00
E0013987,C00191,S004302,page_view,2024-04-15 09:00:00
E0013988,C00191,S004302,product_view,2024-04-15 09:08:00
E0013989,C00191,S004302,add_to_cart,2024-04-15 09:10:00
E0013990,C00191,S004302,checkout,2024-04-15 09:22:00
E0013991,C01911,S004303,page_view,2025-12-14 09:00:00
E0013992,C01911,S004303,product_view,2025-12-14 09:11:00
E0013993,C01911,S004303,add_to_cart,2025-12-14 09:13:00
E0013994,C01911,S004303,checkout,2025-12-14 09:25:00
E0013995,C01911,S004303,purchase,2025-12-14 09:39:00
E0013996,C00999,S004304,page_view,2024-12-02 09:00:00
E0013997,C00999,S004304,product_view,2024-12-02 09:15:00
E0013998,C01127,S004305,page_view,2025-08-26 09:00:00
E0013999,C01127,S004305,product_view,2025-08-26 09:13:00
E0014000,C01127,S004305,add_to_cart,2025-08-26 09:24:00
E0014001,C00421,S004306,page_view,2025-04-22 09:00:00
E0014002,C00421,S004306,product_view,2025-04-22 09:09:00
E0014003,C00421,S004306,add_to_cart,2025-04-22 09:18:00
E0014004,C00421,S004306,checkout,2025-04-22 09:20:00
E0014005,C01758,S004307,page_view,2025-02-15 09:00:00
E0014006,C01758,S004307,product_view,2025-02-15 09:14:00
E0014007,C01952,S004308,page_view,2024-02-20 09:00:00
E0014008,C01952,S004308,product_view,2024-02-20 09:14:00
E0014009,C01952,S004308,add_to_cart,2024-02-20 09:29:00
E0014010,C01170,S004309,page_view,2024-10-25 09:00:00
E0014011,C01170,S004309,product_view,2024-10-25 09:01:00
E0014012,C01170,S004309,add_to_cart,2024-10-25 09:07:00
E0014013,C01212,S004310,page_view,2024-02-09 09:00:00
E0014014,C01212,S004310,product_view,2024-02-09 09:13:00
E0014015,C01212,S004310,add_to_cart,2024-02-09 09:28:00
E0014016,C01212,S004310,checkout,2024-02-09 09:29:00
E0014017,C01921,S004311,page_view,2024-03-05 09:00:00
E0014018,C01921,S004311,product_view,2024-03-05 09:15:00
E0014019,C01921,S004311,add_to_cart,2024-03-05 09:22:00
E0014020,C00291,S004312,page_view,2025-04-15 09:00:00
E0014021,C00291,S004312,product_view,2025-04-15 09:11:00
E0014022,C00291,S004312,add_to_cart,2025-04-15 09:15:00
E0014023,C01329,S004313,page_view,2025-03-09 09:00:00
E0014024,C01329,S004313,product_view,2025-03-09 09:03:00
E0014025,C01329,S004313,add_to_cart,2025-03-09 09:05:00
E0014026,C00009,S004314,page_view,2024-04-05 09:00:00
E0014027,C00009,S004314,product_view,2024-04-05 09:03:00
E0014028,C00009,S004314,add_to_cart,2024-04-05 09:04:00
E0014029,C00009,S004314,checkout,2024-04-05 09:19:00
E0014030,C00009,S004314,purchase,2024-04-05 09:31:00
E0014031,C00264,S004315,page_view,2025-02-16 09:00:00
E0014032,C00264,S004315,product_view,2025-02-16 09:07:00
E0014033,C00275,S004316,page_view,2024-02-23 09:00:00
E0014034,C00275,S004316,product_view,2024-02-23 09:02:00
E0014035,C01779,S004317,page_view,2024-04-14 09:00:00
E0014036,C01779,S004317,product_view,2024-04-14 09:05:00
E0014037,C01779,S004317,add_to_cart,2024-04-14 09:19:00
E0014038,C01444,S004318,page_view,2025-08-29 09:00:00
E0014039,C01444,S004318,product_view,2025-08-29 09:09:00
E0014040,C01444,S004318,add_to_cart,2025-08-29 09:12:00
E0014041,C00037,S004319,page_view,2024-07-25 09:00:00
E0014042,C00037,S004319,product_view,2024-07-25 09:02:00
E0014043,C00037,S004319,add_to_cart,2024-07-25 09:14:00
E0014044,C01209,S004320,page_view,2024-03-11 09:00:00
E0014045,C01209,S004320,product_view,2024-03-11 09:04:00
E0014046,C01209,S004320,add_to_cart,2024-03-11 09:19:00
E0014047,C01209,S004320,checkout,2024-03-11 09:30:00
E0014048,C01209,S004320,purchase,2024-03-11 09:38:00
E0014049,C01076,S004321,page_view,2025-06-19 09:00:00
E0014050,C01076,S004321,product_view,2025-06-19 09:14:00
E0014051,C00679,S004322,page_view,2025-12-02 09:00:00
E0014052,C00679,S004322,product_view,2025-12-02 09:10:00
E0014053,C00679,S004322,add_to_cart,2025-12-02 09:20:00
E0014054,C00444,S004323,page_view,2024-08-06 09:00:00
E0014055,C00444,S004323,product_view,2024-08-06 09:10:00
E0014056,C01561,S004324,page_view,2024-05-13 09:00:00
E0014057,C01561,S004324,product_view,2024-05-13 09:09:00
E0014058,C01561,S004324,add_to_cart,2024-05-13 09:20:00
E0014059,C01433,S004325,page_view,2025-04-13 09:00:00
E0014060,C01433,S004325,product_view,2025-04-13 09:06:00
E0014061,C01086,S004326,page_view,2025-04-28 09:00:00
E0014062,C01086,S004326,product_view,2025-04-28 09:01:00
E0014063,C00577,S004327,page_view,2024-01-28 09:00:00
E0014064,C00577,S004327,product_view,2024-01-28 09:13:00
E0014065,C00662,S004328,page_view,2024-12-26 09:00:00
E0014066,C00662,S004328,product_view,2024-12-26 09:04:00
E0014067,C00662,S004328,add_to_cart,2024-12-26 09:06:00
E0014068,C00662,S004328,checkout,2024-12-26 09:13:00
E0014069,C00977,S004329,page_view,2024-02-05 09:00:00
E0014070,C00977,S004329,product_view,2024-02-05 09:13:00
E0014071,C00977,S004329,add_to_cart,2024-02-05 09:25:00
E0014072,C00977,S004329,checkout,2024-02-05 09:35:00
E0014073,C00216,S004330,page_view,2024-01-13 09:00:00
E0014074,C00216,S004330,product_view,2024-01-13 09:12:00
E0014075,C00216,S004330,add_to_cart,2024-01-13 09:14:00
E0014076,C00216,S004330,checkout,2024-01-13 09:23:00
E0014077,C01538,S004331,page_view,2024-12-30 09:00:00
E0014078,C01538,S004331,product_view,2024-12-30 09:12:00
E0014079,C01538,S004331,add_to_cart,2024-12-30 09:19:00
E0014080,C01589,S004332,page_view,2024-11-16 09:00:00
E0014081,C01589,S004332,product_view,2024-11-16 09:13:00
E0014082,C01589,S004332,add_to_cart,2024-11-16 09:19:00
E0014083,C01765,S004333,page_view,2025-01-13 09:00:00
E0014084,C01765,S004333,product_view,2025-01-13 09:04:00
E0014085,C01849,S004334,page_view,2025-02-10 09:00:00
E0014086,C01849,S004334,product_view,2025-02-10 09:14:00
E0014087,C01849,S004334,add_to_cart,2025-02-10 09:24:00
E0014088,C01849,S004334,checkout,2025-02-10 09:28:00
E0014089,C01167,S004335,page_view,2025-05-02 09:00:00
E0014090,C01167,S004335,product_view,2025-05-02 09:12:00
E0014091,C01167,S004335,add_to_cart,2025-05-02 09:15:00
E0014092,C01167,S004335,checkout,2025-05-02 09:22:00
E0014093,C01167,S004335,purchase,2025-05-02 09:28:00
E0014094,C01305,S004336,page_view,2024-09-04 09:00:00
E0014095,C01305,S004336,product_view,2024-09-04 09:07:00
E0014096,C01305,S004336,add_to_cart,2024-09-04 09:22:00
E0014097,C01305,S004336,checkout,2024-09-04 09:23:00
E0014098,C00709,S004337,page_view,2025-06-07 09:00:00
E0014099,C00709,S004337,product_view,2025-06-07 09:06:00
E0014100,C00709,S004337,add_to_cart,2025-06-07 09:11:00
E0014101,C00993,S004338,page_view,2024-01-18 09:00:00
E0014102,C00993,S004338,product_view,2024-01-18 09:09:00
E0014103,C01607,S004339,page_view,2025-12-24 09:00:00
E0014104,C01607,S004339,product_view,2025-12-24 09:10:00
E0014105,C01607,S004339,add_to_cart,2025-12-24 09:17:00
E0014106,C01765,S004340,page_view,2025-05-20 09:00:00
E0014107,C01765,S004340,product_view,2025-05-20 09:05:00
E0014108,C01765,S004340,add_to_cart,2025-05-20 09:12:00
E0014109,C01765,S004340,checkout,2025-05-20 09:21:00
E0014110,C01765,S004340,purchase,2025-05-20 09:28:00
E0014111,C01247,S004341,page_view,2024-05-09 09:00:00
E0014112,C01247,S004341,product_view,2024-05-09 09:05:00
E0014113,C01877,S004342,page_view,2025-08-08 09:00:00
E0014114,C01877,S004342,product_view,2025-08-08 09:11:00
E0014115,C01860,S004343,page_view,2024-01-24 09:00:00
E0014116,C01860,S004343,product_view,2024-01-24 09:05:00
E0014117,C01860,S004343,add_to_cart,2024-01-24 09:18:00
E0014118,C01860,S004343,checkout,2024-01-24 09:23:00
E0014119,C01515,S004344,page_view,2025-12-06 09:00:00
E0014120,C01515,S004344,product_view,2025-12-06 09:06:00
E0014121,C01515,S004344,add_to_cart,2025-12-06 09:12:00
E0014122,C01560,S004345,page_view,2024-03-03 09:00:00
E0014123,C01560,S004345,product_view,2024-03-03 09:04:00
E0014124,C01560,S004345,add_to_cart,2024-03-03 09:11:00
E0014125,C01560,S004345,checkout,2024-03-03 09:14:00
E0014126,C01560,S004345,purchase,2024-03-03 09:15:00
E0014127,C00742,S004346,page_view,2024-02-10 09:00:00
E0014128,C00742,S004346,product_view,2024-02-10 09:01:00
E0014129,C01651,S004347,page_view,2024-04-17 09:00:00
E0014130,C01651,S004347,product_view,2024-04-17 09:15:00
E0014131,C00306,S004348,page_view,2025-07-23 09:00:00
E0014132,C00306,S004348,product_view,2025-07-23 09:15:00
E0014133,C00306,S004348,add_to_cart,2025-07-23 09:23:00
E0014134,C01260,S004349,page_view,2025-07-25 09:00:00
E0014135,C01260,S004349,product_view,2025-07-25 09:09:00
E0014136,C01260,S004349,add_to_cart,2025-07-25 09:19:00
E0014137,C01605,S004350,page_view,2025-11-27 09:00:00
E0014138,C01605,S004350,product_view,2025-11-27 09:12:00
E0014139,C01605,S004350,add_to_cart,2025-11-27 09:24:00
E0014140,C01605,S004350,checkout,2025-11-27 09:30:00
E0014141,C00613,S004351,page_view,2024-08-07 09:00:00
E0014142,C00613,S004351,product_view,2024-08-07 09:12:00
E0014143,C00613,S004351,add_to_cart,2024-08-07 09:23:00
E0014144,C00613,S004351,checkout,2024-08-07 09:26:00
E0014145,C01618,S004352,page_view,2025-04-17 09:00:00
E0014146,C01618,S004352,product_view,2025-04-17 09:01:00
E0014147,C00216,S004353,page_view,2025-07-19 09:00:00
E0014148,C00216,S004353,product_view,2025-07-19 09:09:00
E0014149,C01131,S004354,page_view,2025-12-04 09:00:00
E0014150,C01131,S004354,product_view,2025-12-04 09:15:00
E0014151,C01131,S004354,add_to_cart,2025-12-04 09:30:00
E0014152,C01131,S004354,checkout,2025-12-04 09:36:00
E0014153,C01131,S004354,purchase,2025-12-04 09:38:00
E0014154,C01686,S004355,page_view,2024-07-10 09:00:00
E0014155,C01686,S004355,product_view,2024-07-10 09:11:00
E0014156,C00900,S004356,page_view,2024-12-15 09:00:00
E0014157,C00900,S004356,product_view,2024-12-15 09:12:00
E0014158,C00900,S004356,add_to_cart,2024-12-15 09:26:00
E0014159,C00900,S004356,checkout,2024-12-15 09:35:00
E0014160,C00649,S004357,page_view,2025-07-21 09:00:00
E0014161,C00649,S004357,product_view,2025-07-21 09:05:00
E0014162,C00014,S004358,page_view,2024-02-07 09:00:00
E0014163,C00014,S004358,product_view,2024-02-07 09:12:00
E0014164,C00014,S004358,add_to_cart,2024-02-07 09:16:00
E0014165,C00599,S004359,page_view,2025-02-15 09:00:00
E0014166,C00599,S004359,product_view,2025-02-15 09:03:00
E0014167,C00599,S004359,add_to_cart,2025-02-15 09:14:00
E0014168,C00599,S004359,checkout,2025-02-15 09:17:00
E0014169,C01598,S004360,page_view,2024-03-27 09:00:00
E0014170,C01598,S004360,product_view,2024-03-27 09:10:00
E0014171,C01763,S004361,page_view,2024-01-30 09:00:00
E0014172,C01763,S004361,product_view,2024-01-30 09:03:00
E0014173,C01763,S004361,add_to_cart,2024-01-30 09:15:00
E0014174,C00826,S004362,page_view,2024-07-25 09:00:00
E0014175,C00826,S004362,product_view,2024-07-25 09:12:00
E0014176,C00893,S004363,page_view,2024-11-15 09:00:00
E0014177,C00893,S004363,product_view,2024-11-15 09:13:00
E0014178,C00893,S004363,add_to_cart,2024-11-15 09:24:00
E0014179,C00893,S004363,checkout,2024-11-15 09:38:00
E0014180,C00153,S004364,page_view,2024-12-20 09:00:00
E0014181,C00153,S004364,product_view,2024-12-20 09:02:00
E0014182,C00883,S004365,page_view,2024-11-18 09:00:00
E0014183,C00883,S004365,product_view,2024-11-18 09:11:00
E0014184,C00883,S004365,add_to_cart,2024-11-18 09:13:00
E0014185,C00883,S004365,checkout,2024-11-18 09:21:00
E0014186,C00883,S004365,purchase,2024-11-18 09:31:00
E0014187,C00959,S004366,page_view,2025-06-27 09:00:00
E0014188,C00959,S004366,product_view,2025-06-27 09:04:00
E0014189,C00959,S004366,add_to_cart,2025-06-27 09:11:00
E0014190,C00667,S004367,page_view,2025-12-08 09:00:00
E0014191,C00667,S004367,product_view,2025-12-08 09:04:00
E0014192,C00100,S004368,page_view,2024-02-11 09:00:00
E0014193,C00100,S004368,product_view,2024-02-11 09:02:00
E0014194,C00100,S004368,add_to_cart,2024-02-11 09:11:00
E0014195,C01847,S004369,page_view,2024-09-07 09:00:00
E0014196,C01847,S004369,product_view,2024-09-07 09:15:00
E0014197,C01847,S004369,add_to_cart,2024-09-07 09:19:00
E0014198,C01847,S004369,checkout,2024-09-07 09:33:00
E0014199,C01690,S004370,page_view,2024-03-19 09:00:00
E0014200,C01690,S004370,product_view,2024-03-19 09:11:00
E0014201,C01282,S004371,page_view,2024-07-22 09:00:00
E0014202,C01282,S004371,product_view,2024-07-22 09:12:00
E0014203,C01282,S004371,add_to_cart,2024-07-22 09:23:00
E0014204,C00262,S004372,page_view,2024-04-07 09:00:00
E0014205,C00262,S004372,product_view,2024-04-07 09:01:00
E0014206,C00262,S004372,add_to_cart,2024-04-07 09:09:00
E0014207,C01860,S004373,page_view,2024-02-18 09:00:00
E0014208,C01860,S004373,product_view,2024-02-18 09:12:00
E0014209,C01882,S004374,page_view,2025-08-13 09:00:00
E0014210,C01882,S004374,product_view,2025-08-13 09:02:00
E0014211,C01882,S004374,add_to_cart,2025-08-13 09:13:00
E0014212,C00058,S004375,page_view,2025-06-06 09:00:00
E0014213,C00058,S004375,product_view,2025-06-06 09:13:00
E0014214,C01421,S004376,page_view,2024-03-05 09:00:00
E0014215,C01421,S004376,product_view,2024-03-05 09:14:00
E0014216,C01361,S004377,page_view,2025-12-17 09:00:00
E0014217,C01361,S004377,product_view,2025-12-17 09:05:00
E0014218,C01749,S004378,page_view,2024-12-17 09:00:00
E0014219,C01749,S004378,product_view,2024-12-17 09:01:00
E0014220,C01749,S004378,add_to_cart,2024-12-17 09:03:00
E0014221,C01749,S004378,checkout,2024-12-17 09:18:00
E0014222,C01749,S004378,purchase,2024-12-17 09:31:00
E0014223,C01068,S004379,page_view,2024-07-05 09:00:00
E0014224,C01068,S004379,product_view,2024-07-05 09:07:00
E0014225,C00113,S004380,page_view,2025-08-26 09:00:00
E0014226,C00113,S004380,product_view,2025-08-26 09:08:00
E0014227,C00113,S004380,add_to_cart,2025-08-26 09:09:00
E0014228,C01240,S004381,page_view,2024-09-03 09:00:00
E0014229,C01240,S004381,product_view,2024-09-03 09:08:00
E0014230,C01240,S004381,add_to_cart,2024-09-03 09:10:00
E0014231,C00227,S004382,page_view,2024-11-06 09:00:00
E0014232,C00227,S004382,product_view,2024-11-06 09:02:00
E0014233,C00227,S004382,add_to_cart,2024-11-06 09:14:00
E0014234,C00227,S004382,checkout,2024-11-06 09:27:00
E0014235,C00227,S004382,purchase,2024-11-06 09:40:00
E0014236,C00087,S004383,page_view,2025-08-02 09:00:00
E0014237,C00087,S004383,product_view,2025-08-02 09:06:00
E0014238,C00087,S004383,add_to_cart,2025-08-02 09:19:00
E0014239,C00087,S004383,checkout,2025-08-02 09:28:00
E0014240,C00087,S004383,purchase,2025-08-02 09:34:00
E0014241,C00958,S004384,page_view,2024-12-09 09:00:00
E0014242,C00958,S004384,product_view,2024-12-09 09:15:00
E0014243,C00958,S004384,add_to_cart,2024-12-09 09:22:00
E0014244,C00958,S004384,checkout,2024-12-09 09:27:00
E0014245,C00958,S004384,purchase,2024-12-09 09:35:00
E0014246,C00725,S004385,page_view,2024-07-06 09:00:00
E0014247,C00725,S004385,product_view,2024-07-06 09:13:00
E0014248,C00725,S004385,add_to_cart,2024-07-06 09:17:00
E0014249,C00725,S004385,checkout,2024-07-06 09:28:00
E0014250,C01649,S004386,page_view,2025-08-14 09:00:00
E0014251,C01649,S004386,product_view,2025-08-14 09:14:00
E0014252,C01649,S004386,add_to_cart,2025-08-14 09:22:00
E0014253,C01649,S004386,checkout,2025-08-14 09:28:00
E0014254,C01649,S004386,purchase,2025-08-14 09:32:00
E0014255,C00554,S004387,page_view,2024-02-05 09:00:00
E0014256,C00554,S004387,product_view,2024-02-05 09:11:00
E0014257,C00554,S004387,add_to_cart,2024-02-05 09:22:00
E0014258,C00554,S004387,checkout,2024-02-05 09:28:00
E0014259,C00761,S004388,page_view,2024-12-24 09:00:00
E0014260,C00761,S004388,product_view,2024-12-24 09:08:00
E0014261,C00761,S004388,add_to_cart,2024-12-24 09:16:00
E0014262,C00761,S004388,checkout,2024-12-24 09:24:00
E0014263,C00761,S004388,purchase,2024-12-24 09:30:00
E0014264,C00270,S004389,page_view,2025-04-17 09:00:00
E0014265,C00270,S004389,product_view,2025-04-17 09:02:00
E0014266,C00270,S004389,add_to_cart,2025-04-17 09:15:00
E0014267,C00270,S004389,checkout,2025-04-17 09:17:00
E0014268,C01560,S004390,page_view,2024-02-03 09:00:00
E0014269,C01560,S004390,product_view,2024-02-03 09:04:00
E0014270,C01560,S004390,add_to_cart,2024-02-03 09:08:00
E0014271,C01151,S004391,page_view,2025-02-03 09:00:00
E0014272,C01151,S004391,product_view,2025-02-03 09:09:00
